year,pitcher_id,pitcher_throws,release_x,release_z,release_speed,horzbreak,vertbreak,extension,spin_rate,spin_direction,vx0,vy0,vz0,ax0,ay0,az0
2019,36512,R,-2.058506413,5.37609327,79.05084991,19.51468734,-11.74239092,5.944888385,2277.176923,63.4924469,4.898067474,-114.839386,-0.74762392,12.80565262,25.94194031,-39.25543594
2019,36512,R,-2.051942749,5.616214157,80.27052307,18.40180242,-12.36088118,5.436537059,2229.586265,60.36263275,1.67482543,-116.6176376,0.947729707,13.09880352,25.1037674,-40.35978317
2019,36512,R,-2.025655313,5.766781689,94.83404541,-15.90583147,12.19865555,6.179853232,2098.242434,230.2418518,4.164344311,-138.004776,-5.186879158,-15.86297989,30.10858727,-18.84540558
2019,36512,R,-1.955385013,5.579997422,86.60182953,2.252595596,4.573812154,6.126624854,483.6865663,145.1694946,5.849302292,-126.0535431,-3.123134851,1.769774795,23.68481064,-27.69844055
2019,36512,R,-1.781029387,5.680128456,94.317276,-19.15611478,4.980064077,6.052440436,2081.657534,254.470932,10.0926609,-136.9497681,-5.219529152,-20.06899261,27.90826225,-26.34270859
2019,36512,R,-2.181339426,5.442685486,79.20669556,19.85828901,-10.96548618,5.315263064,2236.271865,65.13465118,0.086867206,-115.1072464,-0.394850105,14.07806873,23.67449379,-38.94717026
2019,36512,R,-2.108565731,5.416880966,79.7207489,16.86889696,-6.45061304,5.304632934,1822.10189,73.16209412,0.72380358,-115.9263916,-0.629588306,12.22964096,22.42339516,-36.09853363
2019,36512,R,-1.904254003,5.65585363,95.20281219,-21.36055444,5.387973199,6.212951453,2369.507628,254.8100128,9.384585381,-138.3092651,-3.207586288,-22.63584328,30.59327888,-26.12725639
2019,36512,R,-2.018463893,5.678423764,78.50348663,20.48343044,-9.72547908,5.309056552,2214.815667,68.52397919,0.908747017,-114.0742111,1.321881294,14.11384392,22.76374245,-38.37771606
2019,36512,R,-1.966050906,5.558991314,77.72270203,19.97586663,-9.247946758,5.754892142,2153.965196,69.63058472,3.482732534,-112.9630127,-1.985169291,13.03546238,23.90049553,-37.17700195
2019,36512,R,-1.611404462,5.782171608,97.15868378,-14.54047241,14.26694209,6.124189647,2162.462921,223.0052643,10.22522926,-140.9090424,-7.639057159,-16.42321968,32.7782402,-15.59538651
2019,36512,R,-1.910471482,5.73486221,96.64965057,-20.8035084,5.352725615,6.1659849,2334.792661,254.6382904,11.33925533,-140.2762451,-2.652706861,-23.07577515,31.19078445,-26.18268585
2019,36512,R,-2.00884418,5.639866234,79.2689209,19.08620012,-11.36031097,5.673693927,2218.4198,63.71697998,2.07345295,-115.1720505,1.11987412,13.18185902,25.28556442,-39.47413635
2019,36512,R,-1.883268995,5.772907139,97.02016449,-15.50074152,12.48107261,6.041417869,2110.759676,228.8328552,6.729721069,-140.9766235,-6.623490334,-16.59313011,32.17697525,-17.75246048
2019,36512,R,-2.04963438,5.597489716,83.8105545,4.117573161,-0.354415424,6.094632419,561.8846155,89.66871643,1.960910797,-122.1407623,-0.08320456,3.848523617,21.41310692,-32.41173553
2019,36512,R,-2.012537642,5.497760655,78.76778412,16.06713778,-11.61981576,5.38467768,1980.249576,58.61381531,-0.033874396,-114.499649,1.008227825,11.52792072,22.47369576,-39.70660019
2019,36512,R,-1.937133594,5.695036293,95.3828125,-19.18441837,9.384336744,6.161941798,2272.654213,242.3514862,7.834183216,-138.665863,-3.941549301,-20.15576363,30.25379181,-21.89452362
2019,36512,R,-1.825259252,5.780522229,96.74095154,-15.29465412,14.5208164,6.048453124,2236.313026,224.2202911,10.89210701,-140.31633,-6.936383247,-17.15799332,30.70595932,-15.72170925
2019,36512,R,-2.031539245,5.685831429,85.09485626,3.554220397,1.937554011,5.690809043,476.349553,116.5549393,5.756220341,-123.7990646,-0.697994173,2.709492683,22.85971451,-30.41495132
2019,36512,R,-2.191714449,5.546195389,77.99464417,14.97793239,-13.74664533,5.163891585,1989.702919,52.26089096,-0.77844274,-113.3180313,0.397687018,10.61470318,22.43696785,-40.6725769
2019,36512,R,-1.918893142,5.701109768,94.57874298,-14.63747585,9.533107968,6.22819546,1804.323927,234.5996857,8.654296875,-137.482666,-3.703338623,-15.46833801,29.29023743,-21.93985748
2019,36512,R,-2.031583233,5.644116284,95.5255661,-16.5292008,10.99593947,5.930829318,2067.270308,233.9069977,6.223339081,-138.8229065,-4.557353973,-16.95475197,32.69303894,-20.08218002
2019,36512,R,-2.030487104,5.567623974,87.95176697,2.167636068,5.316100103,5.882972987,536.760554,149.4980774,6.221812725,-127.9394913,-3.824379206,1.65690124,24.59744263,-26.8431778
2019,36512,R,-1.895878835,5.652970196,95.72159576,-13.83138995,11.57094406,5.968007834,1863.444932,227.4754181,7.452878952,-139.0670471,-6.532240391,-14.59242821,30.31071854,-19.10987282
2019,36512,R,-2.008635087,5.677335621,96.44463348,-23.21184535,5.557518204,6.184755118,2604.694731,255.7203064,12.48442554,-139.8329773,-4.495162487,-25.7074604,31.05210114,-25.58319664
2019,36512,R,-2.037057562,5.452674748,79.32765198,20.36554476,-9.121115181,5.366390975,2196.550231,70.19086456,3.254452229,-115.2136688,-0.311942697,13.68590832,24.89156342,-37.62264252
2019,36512,R,-1.985767288,5.488361718,83.37272644,6.762639283,-3.502907731,5.972233088,928.221003,69.02461243,5.671897888,-121.3280869,-2.392466784,5.111702919,22.33788109,-34.33903885
2019,36512,R,-1.906561775,5.495476128,78.62928009,19.34343698,-13.11493619,6.116406711,2335.921702,60.40750504,4.115994453,-114.2793121,-1.258139014,12.77772331,26.04829979,-39.98131561
2019,36512,R,-1.578976197,5.853667618,97.54826355,-15.29464604,16.93830385,6.167644771,2460.765704,219.6451874,8.177113533,-141.5760193,-7.823581696,-16.90870476,34.30207443,-12.5257864
2019,36512,R,-2.115546866,5.468026997,79.00291443,19.76556708,-7.131591725,5.994893344,2117.391259,74.24997711,1.820764303,-114.9093628,-0.106163092,13.86538696,24.46653175,-36.46347046
2019,36512,R,-1.913361473,5.720273854,95.14047241,-21.28278994,5.905570276,6.007777007,2343.438398,253.2428131,7.639249325,-138.069046,-8.677210808,-21.93156624,31.01328468,-24.39728928
2019,36512,R,-2.146561785,5.538363339,79.74188232,19.67894954,-12.87803741,5.352381976,2326.554906,61.00074768,3.115376234,-115.8139725,-0.102742694,13.39807606,25.09062004,-40.28547287
2019,36512,R,-2.222926779,5.455446602,80.26683044,17.4331565,-13.77348841,5.300831588,2221.933815,56.12862778,2.413086891,-116.5802917,-0.217487127,12.17422676,25.3935318,-40.98724365
2019,36512,R,-2.166848345,5.512413861,80.11891937,18.40119373,-7.152054681,5.490958961,1998.664047,72.76060486,-3.317695618,-116.3421249,3.066928864,14.19799614,23.69451141,-37.30051422
2019,36512,R,-2.006632609,5.471198918,80.32707214,17.15209303,-13.84294218,5.539321216,2229.377468,55.40001678,3.153579473,-116.694313,0.998196006,11.97754002,25.17495155,-41.43999481
2019,36512,R,-2.093807144,5.585272671,84.98488617,3.15772809,-3.055512697,5.803046496,622.9804384,62.66209793,2.721665382,-123.5801849,-0.617388904,2.763874292,27.57364273,-34.07563019
2019,36512,R,-2.114924593,5.47046888,79.52529144,18.17330356,-7.512759819,5.127468856,1952.820106,71.65734863,2.03928113,-115.4985428,2.703227758,12.64754581,22.74423981,-37.35109711
2019,36512,R,-2.019634051,5.457486512,79.10587311,16.59373349,-11.78872941,5.56833628,2039.857228,59.2076149,5.302018166,-114.8835983,0.936070025,10.85467243,23.76039696,-39.79911423
2019,36512,R,-1.940204425,5.633883835,94.65065765,-19.94931649,6.285575266,6.402624877,2241.690593,251.4819031,7.084814548,-137.649826,-6.223031044,-20.67341995,28.87386513,-24.66736031
2019,36512,R,-2.170004227,5.833964611,92.39685059,-20.81312404,6.628860169,5.608458906,2180.629076,255.0993958,7.634034157,-134.222229,-4.483017445,-20.05162621,27.17744255,-26.60621071
2019,36512,R,-1.92910824,5.899234558,93.47026062,-16.01602435,5.650722674,5.638574034,1678.524964,255.2305603,8.380353928,-135.8936157,-5.635236263,-16.06458092,23.05751419,-27.57965279
2019,36512,R,-2.088013031,5.772106911,79.09868622,15.83417808,-12.97614291,5.278524786,2133.67281,51.49570084,3.894193649,-114.957962,0.021645658,10.72986221,21.79086494,-41.60512924
2019,36512,R,-1.965450384,5.784733082,94.62288666,-19.61529511,6.725107077,5.731425673,2110.474912,254.2679749,10.41063786,-137.2896729,-5.719921589,-20.41727066,27.68735313,-26.11272049
2019,36512,R,-2.042133667,5.757419373,94.95308685,-19.57632966,11.86493823,5.824682146,2306.959409,240.3697052,9.047114372,-137.8751526,-2.468741655,-20.30490303,30.64527702,-21.48929977
2019,36512,R,-2.122913935,5.637212063,86.41504669,-21.9671927,4.484570423,5.57442227,2123.536023,260.6239014,3.99631691,-125.6580582,-2.69330883,-17.83553886,25.23278427,-29.1006031
2019,36512,R,-2.006652453,5.583695675,79.75531006,19.58071201,-10.13270832,5.532533556,2282.870013,62.86120605,3.693917274,-115.9256897,0.249516457,13.54064751,23.1716156,-39.84515762
2019,36512,R,-2.120130398,5.494710709,78.69007874,18.1292102,-14.55673543,5.379356295,2370.905719,52.5781517,2.550989628,-114.2723083,1.489398956,12.18438435,23.99303436,-42.5486908
2019,36512,R,-1.970995404,5.590258862,78.07629395,17.24868229,-14.6008451,5.732554346,2327.108675,51.05056,3.790631056,-113.4655914,0.443465859,11.36814594,23.29177284,-42.38724518
2019,36512,R,-2.103988506,5.550758625,79.48603821,15.18997574,-12.99988241,5.503096968,2118.841517,50.44681549,3.109233618,-115.5406723,0.536007524,10.5673914,22.82375717,-41.81615448
2019,36512,R,-1.94131253,5.697005535,93.21551514,-19.649822,3.333906819,5.965359598,2054.948325,263.7600098,9.112075806,-135.3539124,-2.464412451,-19.77539063,30.01913071,-29.95199776
2019,36512,R,-2.086522677,5.660939003,78.72299957,17.05920616,-11.73421723,5.522073179,2150.309646,56.02186966,4.495772362,-114.4454956,-1.024412036,11.42881203,21.72541618,-40.54948044
2019,36512,R,-1.993652441,5.748038078,79.35458374,15.78422816,-11.955949,5.858877092,2116.299934,53.33375549,4.890173435,-115.4185257,-2.218863249,10.83824921,21.95009995,-40.78582764
2019,36512,R,-1.867477634,5.842106129,95.69298553,-15.90467476,11.96083297,5.905445009,1973.843753,234.5947723,7.902414799,-139.0827332,-2.667531013,-16.72394371,30.25226593,-21.18618011
2019,36512,R,-1.774644711,5.731809403,94.98222351,-15.41518036,15.24176113,6.035162359,2140.97643,226.0822144,10.77827454,-137.8739014,-3.772330046,-16.63119698,28.93261147,-17.79133606
2019,36512,R,-1.914185383,5.774442936,94.21186829,-22.03879281,6.094056739,6.008289248,2386.152894,257.4672852,5.144560337,-137.0709686,-3.529460669,-21.82149506,29.22732162,-27.06615257
2019,36512,R,-1.978909828,5.623924042,79.17662048,18.59224079,-11.92353865,5.46587649,2276.874079,57.91638947,4.718324184,-115.0423203,0.081305206,12.43309879,22.74559021,-40.87412643
2019,36512,R,-2.12194071,5.619271065,82.24166107,4.011514305,-5.714485548,5.615054041,979.4712238,37.42443466,7.374809742,-119.5404816,-1.942437887,2.566226482,21.08559036,-37.14350891
2019,36512,R,-2.117131807,5.628924633,83.8469162,2.779045943,-4.897130349,5.496123701,861.0967712,34.34306717,8.024376869,-121.7203979,-2.500083685,1.408511996,24.18886566,-36.36201096
2019,36512,R,-1.900037625,5.626723553,92.54282379,-17.35071784,7.727276429,5.791751772,1858.716424,248.9163513,10.098526,-134.3830566,-1.849547148,-17.42218971,26.28767586,-26.10421944
2019,36512,R,-1.978677013,5.714761044,92.8108139,-20.10679902,5.957945843,5.777189165,2111.439173,256.4713745,9.61427784,-134.7289734,-3.669286013,-20.03679276,27.84733009,-27.33263969
2019,36512,R,-1.852683999,5.694589401,94.48165131,-15.93337692,14.49744331,5.921363741,2112.048964,228.7044067,9.903539658,-137.1216583,-6.37447691,-16.72908401,28.04343605,-18.20142365
2019,36512,R,-1.995043137,5.626853252,86.17005157,0.891367916,4.117375513,5.633369833,237.5323544,145.3670807,8.276885033,-125.1598511,-3.949652195,0.1070287,23.70350266,-29.26526451
2019,36512,R,-2.013101914,5.718767429,94.16762543,-15.36896511,15.04033785,5.649356752,2079.270238,226.205658,5.894102097,-136.9102631,-3.092141628,-15.14819336,29.13902092,-18.46426392
2019,36512,R,-1.860788324,5.887488152,93.81929016,-21.8576975,8.155484677,5.420305639,2344.241944,252.0554199,8.72130394,-136.1461945,-6.159924507,-21.71672249,27.51355553,-24.73626709
2019,36512,R,-1.914268591,5.822984959,78.49557495,16.7645144,-12.6406194,5.253589064,2154.503034,54.08564377,1.934216857,-114.0448227,0.944449127,11.42690372,22.62635994,-41.23545837
2019,36512,R,-2.072805502,5.792299057,85.69538879,0.017209326,4.819561207,5.498071581,221.9677525,160.2073822,5.978379726,-124.8038864,-1.171147466,0.086552709,18.49072075,-29.5166893
2019,36512,R,-2.043967583,5.743024136,77.03321838,17.96322191,-11.53973719,4.67100659,2095.91282,58.10832977,2.007380009,-111.888176,0.670428932,11.63250256,20.24087524,-40.08902359
2019,36512,R,-2.123957255,5.749250198,86.47522736,1.955931319,4.786778231,5.741839796,369.6135498,138.8240204,6.053600311,-125.8022156,-1.542487264,1.461269975,23.43615723,-29.18025208
2019,36512,R,-1.967298128,5.803682591,95.49501038,-14.73855354,16.81173323,5.921046644,2205.105311,221.3150635,8.043081284,-138.6948242,-4.149267673,-15.4992733,32.03058243,-15.96795559
2019,36512,R,-1.895371654,5.699682976,94.50072479,-22.03779832,4.042261081,5.942521482,2347.256169,262.5685425,8.162926674,-137.1752167,-6.1307621,-22.39292526,31.4043026,-28.36486626
2019,36512,R,-2.111479618,5.711061741,79.69564819,16.76352634,-11.84444995,5.42042008,2153.314013,55.53733444,2.716122627,-115.8315353,0.105865501,11.71243095,23.29212952,-40.91887283
2019,36512,R,-1.88754318,5.681065823,77.78712463,22.25133534,-11.63061357,5.508257776,2486.926466,63.05844116,5.021958828,-112.9993896,-2.533592463,14.22746849,22.70864105,-39.72089767
2019,36512,R,-2.023032047,5.693249966,78.39232635,15.89187617,-8.527882265,5.181908041,1859.016249,62.49536514,1.184887528,-113.9196091,-0.10036096,10.96411133,22.36385155,-38.30536652
2019,36512,R,-1.988322713,5.612180496,77.63605499,19.81402971,-12.99115979,5.405999571,2364.496813,57.95077133,3.3911376,-112.7733002,-0.533424854,12.78694057,23.31475639,-40.83496475
2019,36512,R,-1.860167362,5.67494371,93.8842392,-20.99917831,7.546210365,5.93134585,2278.950717,253.0257111,11.20010662,-136.1949921,-4.662368298,-21.75966263,27.78891373,-25.52540398
2019,36512,R,-2.02511225,5.930376793,93.12243652,-20.75597543,6.300732182,5.514461428,2183.173865,256.0483398,7.018963814,-135.352005,-1.210988164,-20.14111519,27.372509,-27.54444885
2019,36512,R,-2.030732729,5.871346737,91.7376709,-19.3002467,9.325165051,5.670015245,2077.095121,246.0138245,8.468268394,-133.1122437,-5.777756691,-18.52059555,28.58179855,-23.77927399
2019,36512,R,-2.025598147,5.722982193,77.43891144,20.33407942,-11.83073659,4.929528147,2296.982309,60.99504471,4.069718838,-112.3471603,1.509473443,12.70105457,22.72949409,-40.32658005
2019,36512,R,-2.051799872,5.693702961,78.72692871,17.93887187,-10.42483957,5.284927755,2121.99621,60.62178421,3.250950336,-114.3225861,2.094719648,11.98917007,22.97138786,-40.033535
2019,36512,R,-2.026021578,5.720827843,79.57015228,15.99387747,-15.74656218,5.475583941,2341.219142,46.74971008,2.909125805,-115.6389771,-3.262566328,11.08080673,23.76080704,-42.80356598
2019,36512,R,-1.926475145,5.754198338,81.11625671,18.90930934,-13.50315548,5.581031233,2455.690003,54.86327362,4.640224934,-117.9074097,-2.928077698,13.40600395,23.70672035,-41.97310257
2019,36512,R,-2.081245043,5.650099064,77.75550842,19.64816985,-10.2849137,5.287388235,2218.750711,63.05598831,1.386097431,-112.9670563,1.500127792,13.19471836,22.2266922,-39.63313675
2019,36512,R,-2.061255791,5.678790833,79.31565094,16.80993453,-13.02760342,5.379835993,2212.051279,53.27744675,2.659702539,-115.2387848,0.924266994,11.5813427,23.41378212,-41.72138596
2019,36512,R,-1.903706886,5.817600037,92.88775635,-20.97948911,9.124220211,5.864435106,2291.664609,248.7200317,9.710788727,-134.7998962,-5.322140217,-20.96730614,27.97621155,-23.94447899
2019,36512,R,-2.071867087,5.802427555,83.64626312,2.159186664,1.907219371,5.623618036,345.6558225,102.2790756,3.539825916,-121.7867737,-0.386740923,1.973837852,21.06194878,-31.79387665
2019,36512,R,-2.092098334,5.658660198,86.01143646,2.172345514,4.370173282,5.672633081,364.071736,137.1561737,5.232067585,-124.9569778,-3.138789892,1.500396132,27.76858711,-28.90781403
2019,36512,R,-1.913395979,5.590225006,93.46090698,-20.34536994,4.333769271,5.822602659,2141.276212,261.4332581,7.824127197,-135.8398285,-2.218639374,-20.24498749,28.07653427,-29.16510201
2019,36512,R,-1.959851958,5.858616139,94.4642334,-15.80317935,13.12645778,6.085595995,2019.621915,231.3649139,8.607705116,-137.2299194,-4.339417934,-16.45087814,30.07210732,-19.83535004
2019,36512,R,-1.961403229,5.798747326,94.14942169,-19.85468864,5.923771386,5.53481999,2096.934103,256.5115662,9.211502075,-136.6811676,-3.289371967,-20.10484123,28.31823158,-27.39670181
2019,36512,R,-2.157804348,5.77172115,78.20976257,19.31364429,-11.36332304,5.424003511,2266.399401,60.41128159,3.503689289,-113.5943832,1.453320503,12.70102501,23.08995628,-40.40438461
2019,36512,R,-1.969339945,5.858500267,93.39250946,-20.0181343,6.619153767,5.788947493,2137.368392,254.5596619,4.274059296,-135.8947906,-1.533956885,-19.16376114,28.60827827,-27.06809425
2019,36512,R,-2.09178219,5.738714005,77.09129333,21.32253271,-9.659973582,5.094100386,2279.436956,66.46968079,1.537868619,-111.9024582,2.534907341,13.83068752,22.31001091,-39.17154312
2019,36512,R,-1.819913127,5.814627434,94.9489212,-19.56236621,7.05375676,5.509982496,2106.780238,253.0941925,7.718160629,-137.9364471,-3.397582769,-19.83862686,28.91994858,-26.19460487
2019,36512,R,-1.961294033,5.76607349,95.22678375,-20.75258045,9.148645286,5.868384748,2330.590709,248.7723846,10.27968979,-138.223526,-4.719257355,-21.89429665,28.44700432,-23.7688694
2019,36512,R,-1.858487346,5.74043634,92.72901917,-21.57824256,6.159868523,6.052017599,2300.316546,256.9810181,7.428900719,-134.798996,-4.414412975,-21.20498657,27.74248886,-26.96142387
2019,36512,R,-2.048260309,5.669697071,77.45039368,19.17382881,-9.783470191,5.474190145,2168.737295,63.36790466,2.135729313,-112.5903244,1.365264177,12.81637383,21.32310295,-39.36091614
2019,36512,R,-2.114939787,5.55421331,78.52368164,18.89244657,-11.37748333,5.546965033,2258.199989,59.48299789,4.08463192,-114.1404419,-0.5120067,12.60289478,22.31867409,-40.27297211
2019,36512,R,-2.092002489,5.530676628,77.00189972,22.50790922,-11.93069985,5.438136488,2490.007945,63.01363754,3.998976707,-111.8542709,-0.921548307,14.19134808,22.77921295,-39.95059204
2019,36512,R,-2.14637623,5.557905937,78.63674164,18.96211467,-12.20227986,5.206969648,2277.739889,58.28241348,3.013698101,-114.2078171,0.00578187,12.59396362,23.47169495,-40.67431259
2019,36512,R,-1.984176256,5.655350948,90.97562408,-20.37547943,5.483147561,5.820495039,2093.421061,257.5543213,7.764585495,-132.1594543,-2.287943125,-19.18830109,28.21662712,-28.08651352
2019,36512,R,-1.9353529,5.884240414,95.64826202,-15.01409936,14.93219291,5.530028254,2069.115636,226.1761017,8.887495995,-138.9590607,-4.361058235,-15.78798771,26.78694534,-18.07348061
2019,36512,R,-2.141181805,5.727090145,77.97837067,14.72494953,-12.96893309,5.343580633,2040.450669,49.52750015,3.193517447,-113.3850708,0.314749032,9.921289444,20.47007942,-41.47887421
2019,36512,R,-1.925456025,5.694459702,94.47991943,-12.31666229,14.95356514,5.697553545,1840.260495,219.9265289,8.443925858,-137.3245392,-4.284349442,-12.74534988,26.11840248,-18.29000664
2019,36512,R,-2.037088015,5.701593662,95.13469696,-14.09106978,12.75832372,5.804582506,1845.749943,229.3825226,7.374099255,-138.3831177,-3.888789415,-14.57352543,26.22162628,-20.37050629
2019,36512,R,-2.057756283,5.597729469,78.84664154,17.46492169,-9.49064884,5.42805472,2061.660524,61.42769241,4.244336128,-114.627594,0.960356295,11.84755802,20.88768768,-39.50831985
2019,36512,R,-1.979282715,5.76874044,94.55438995,-16.64478205,11.5489219,5.843385607,2000.324926,236.97052,6.265017033,-137.5220184,1.155303478,-16.73178482,28.85754585,-22.64857292
2019,36512,R,-1.998569586,5.786634708,93.64266968,-14.92677807,12.99947221,5.889226347,1908.970414,230.2114258,8.043602943,-136.1433716,-2.935413599,-15.12315845,27.0171566,-20.56894112
2019,36512,R,-2.161596396,5.629949356,78.54333496,18.46523681,-11.7710182,5.324264914,2232.517455,58.37789536,0.427816093,-114.0712051,2.619410276,12.86009026,22.94427681,-40.99234772
2019,36512,R,-1.928709724,5.645035053,85.55577087,2.5198798,3.541395232,5.469421774,375.2014736,121.3290863,5.995524406,-124.4783783,-0.293985844,1.962707162,21.31384277,-30.55350876
2019,36512,R,-2.13867388,5.608987118,78.20337677,15.27947632,-11.70402546,5.131135374,1974.823834,53.29886627,7.655339718,-113.4943237,-3.193753242,9.416162491,20.54035378,-39.94959259
2019,36512,R,-2.092123129,5.605198647,77.91754913,16.06241397,-12.31591375,5.694785028,2105.060595,53.65376663,2.528904438,-113.28125,0.662,10.85591507,22.5300293,-40.96175766
2019,36512,R,-2.155814984,5.657764221,84.65358734,4.795331791,-0.764640958,5.42947188,696.343187,73.03783417,7.032988071,-123.0172501,-1.563246608,3.348673105,23.07508278,-33.5799675
2019,36512,R,-2.008600809,5.704482342,92.76292419,-19.50177448,4.74402548,5.997433573,2039.539125,259.5262146,8.291095734,-134.7003174,-5.953099728,-19.30389786,28.90895844,-27.91433144
2019,36512,R,-2.103528597,5.793434883,77.82531738,14.97150847,-11.11239195,5.12617436,1918.042871,54.72322464,0.43360886,-113.0366821,1.872586727,10.32321167,22.0248661,-40.22602081
2019,36512,R,-1.92101238,5.934481407,95.04586029,-15.29430566,13.63824233,5.598878294,1978.372456,228.9072113,10.15818596,-137.8661194,-1.109696388,-16.20033264,31.56212425,-20.10777664
2019,36512,R,-1.967866518,5.854563976,93.88878632,-22.90445323,4.731193503,5.768317133,2425.206549,260.9255066,7.6063447,-136.3532257,0.45698604,-22.70930099,31.35708046,-29.21485519
2019,36512,R,-1.864518263,5.812008644,94.28300476,-16.90579252,13.86504847,6.147541433,2172.585657,231.8578339,8.291819572,-136.9583435,-6.590903759,-17.4529953,28.64731598,-18.69251633
2019,36512,R,-2.15831671,5.685682083,85.42538452,-21.89180529,2.335455448,5.70342341,2093.731335,266.430542,6.89975071,-124.1079559,-2.988720655,-18.00799561,24.3365097,-30.81958961
2019,36512,R,-1.878522017,5.789235378,94.07926178,-21.85771748,6.586824571,6.355332762,2396.456241,256.2627563,9.360567093,-136.6681061,-5.815135002,-22.68658638,28.26087379,-26.12743187
2019,36512,R,-2.062343218,5.735267426,85.12162018,2.970329693,2.603009795,5.382324606,415.1778541,105.4344406,6.424595833,-123.870842,-3.962506771,2.360887766,19.01281166,-30.87260818
2019,36512,R,-1.959189393,5.787081982,93.89758301,-17.62263645,8.494711386,5.617991835,1930.416819,247.0178528,8.555890083,-136.4297791,-2.661224127,-17.78646088,27.09103966,-25.07814598
2019,36512,R,-2.001309731,5.761197353,92.62461853,-21.90172397,4.059361953,5.756240755,2276.668964,262.5731506,8.579144478,-134.4655151,-5.274633408,-21.42613029,28.26553917,-28.77270699
2019,36512,R,-2.091047384,5.694630409,94.36316681,-13.21114683,11.38315692,6.111457258,1665.031204,231.0651703,13.41947079,-136.7742767,-5.79700613,-14.65875435,25.92774963,-21.51010132
2019,36512,R,-2.093204596,5.590969349,76.67842865,21.38751615,-14.15979844,5.237577349,2479.4605,58.41029739,3.053967476,-111.2496948,0.062053785,13.16241264,24.76573181,-41.06513596
2019,36512,R,-1.773636558,5.745919491,93.26219177,-14.58155042,14.51229655,5.701496035,1961.482569,225.8876801,8.668804169,-135.5208435,-2.029445887,-14.69226265,26.80744171,-19.44325829
2019,36512,R,-1.940089323,5.747910763,82.73017883,-20.07598896,2.19350426,6.198553949,1877.143465,265.8554993,7.276866436,-120.1818237,-3.762271404,-15.86056805,24.40338326,-30.62851715
2019,36512,R,-2.018833258,5.534729744,78.48062897,17.41380986,-9.574693866,5.294849306,2030.345127,61.68876648,6.203854561,-113.9591293,-0.754239976,11.09114265,21.94382477,-38.95654678
2019,36512,R,-2.222741701,5.831516529,84.30596924,-21.08962707,5.25539241,5.568858057,1975.035578,256.9988708,7.846523762,-122.2700424,-2.465291739,-16.93169785,26.76532745,-28.43214989
2019,36512,R,-2.082711794,5.803604389,77.69916534,17.0740443,-11.84609848,5.457214743,2136.302974,55.62928009,-0.089144602,-113.0340118,0.777451456,12.06132412,20.06069756,-40.83208084
2019,36512,R,-2.002603151,5.61198547,77.99898529,18.40043975,-10.2890692,5.351993471,2141.960214,60.91859055,4.824547291,-113.3711319,0.434584111,12.06310272,20.41955566,-39.73442841
2019,36512,R,-2.105689861,5.572296883,77.80395508,21.10838862,-6.542707393,5.669574648,2215.580017,72.538414,1.954375744,-113.1367264,1.69832623,14.34365654,21.59150505,-37.41622543
2019,36512,R,-1.89341686,5.77520969,93.47091675,-22.30507752,2.888394269,5.708480745,2342.133996,265.9472961,7.781755447,-135.8118744,-1.206195354,-22.02766037,28.70477867,-30.74158669
2019,36512,R,-2.248720743,5.667173172,85.07963562,-19.66788175,2.525899188,5.815573603,1869.120259,265.7498474,9.895132065,-123.4656143,-2.50419569,-16.69875526,22.84281158,-30.85844803
2019,36512,R,-2.098521568,5.645115162,79.32377625,18.11877083,-12.00636635,5.505935579,2255.025117,57.10190201,3.654808998,-115.3035355,-0.780413866,12.3882618,22.94967842,-40.80690384
2019,36512,R,-2.109003403,5.596553112,78.6212616,16.95968746,-14.29632806,5.113025099,2253.580865,51.27185822,3.941141605,-114.122551,1.114812255,11.04791737,23.28237915,-42.24235916
2019,36512,R,-2.253563502,5.5897496,77.70523071,19.86728937,-10.5901076,5.494008928,2275.460447,62.06109619,-1.687020659,-113.0153656,0.355320513,14.16952896,20.55990982,-39.87649155
2019,36512,R,-2.043897249,5.668664719,94.11290741,-18.96987307,6.461578578,5.75946036,2026.110613,254.3005981,9.211389542,-136.6568146,-4.086273193,-19.37700272,28.42513847,-26.67512321
2019,36512,R,-2.059599974,5.484662319,77.27742004,20.98645863,-13.87326403,5.436219126,2469.138996,57.93340683,7.138604164,-112.0773773,-2.232653856,12.50244236,23.77011681,-40.81626892
2019,36512,R,-1.914252855,5.653495098,93.15422821,-20.36066289,7.613683792,6.050575167,2204.423107,252.1315765,9.575251579,-135.2659302,-4.26829052,-20.60468864,28.35471535,-25.53248405
2019,36512,R,-1.978847363,5.580567146,79.2272644,15.74289387,-12.6544028,5.771827131,2133.18134,52.19320679,7.460062504,-115.0330811,-2.514295101,10.03141785,23.15043831,-40.90870285
2019,7548,R,-2.333693007,6.666628823,84.90737152,7.117715738,0.25316894,5.453422344,931.6862262,85.19113922,5.314850807,-123.4447021,-2.264667511,6.028077126,23.99267769,-32.61023712
2019,7548,R,-2.478271941,6.439129338,86.29971313,5.581451781,2.758166912,5.531115806,758.0326821,100.6910782,6.301234245,-125.5694122,-1.022352815,5.077991962,21.65711594,-31.08027649
2019,7548,R,-2.492009143,6.634929643,80.01011658,7.373111411,-13.67090536,4.63692311,1728.944066,32.75356674,2.37370944,-116.2509613,0.078497961,5.836465836,21.0293026,-42.24819565
